id;da;setor;log;atual;rua;bairro;CEP;pgguia;ubs;ruagoogle;latitude;longitude;name;AREA_KM2;CODL;ruas;ruagooglecrua;color;source;precision;PrimeiroDeInicio;ÚltimoDeFim;Inicio;Fim;LADO
1320;84;;RUA ;NAO;IBIRATAIA  (INICIO A 75)   ;PARADA INGLESA;02245-130;;UBS WAMBERTO DIAS DA COSTA;-;0;0;Rua Ibirataia , 75 - Parada Inglesa , São Paulo - SP, 02245-130;2,93;89460;R Ibirataia;Rua Ibirataia , 75 - Parada Inglesa , São Paulo - SP, 02245-130;;Google;OVER_QUERY_LIMIT;;;;75
1321;71;;RUA ;NAO;IBIRATINGA (INICIO A 382)  ;VILA ROMERO;02468-040;;UBS CHORA MENINO;-;0;0;Rua Ibiratinga , 382 - Vila Romero , São Paulo - SP, 02468-040;4,28;131164;R Ibiratinga;Rua Ibiratinga , 382 - Vila Romero , São Paulo - SP, 02468-040;;Google;OVER_QUERY_LIMIT;;;;382
1322;51;;RUA ;NAO;ICAMAQUA (INICIO A 337)  ;VILA ALBERTINA;02376-010;;UBS HORTO FLORESTAL;-;0;0;Rua Icamaqua , 337 - Vila Albertina , São Paulo - SP, 02376-010;8,15;18317;R Icamaqua;Rua Icamaqua , 337 - Vila Albertina , São Paulo - SP, 02376-010;;Google;OVER_QUERY_LIMIT;;;;337
1324;71;;RUA ;NAO;IGUAPE (INICIO A 235)  ;JARDIM DO COLEGIO;02431-100;;UBS CHORA MENINO;-;0;0;Rua Iguape , 235 - Jardim Do Colegio , São Paulo - SP, 02431-100;4,28;90310;R Iguape;Rua Iguape , 235 - Jardim Do Colegio , São Paulo - SP, 02431-100;;Google;OVER_QUERY_LIMIT;;;;235
1325;71;;RUA ;NAO;ILDEFONSO ALBANO (INICIO A 80)   ;JARDIM SAO PAULO;02039-080;;UBS JOAQUIM ANTONIO EIRADO;-;0;0;Rua Ildefonso Albano , 80 - Jardim Sao Paulo , São Paulo - SP, 02039-080;8,83;201561;R Ildefonso Albano;Rua Ildefonso Albano , 80 - Jardim Sao Paulo , São Paulo - SP, 02039-080;;Google;OVER_QUERY_LIMIT;;;;80
1326;51;;RUA ;NAO;ILDEFONSO FONTOURA (INICIO A 260)  ;LAUZANE PAULISTA;02443-110;;UBS LAUZANE PAULISTA;-;0;0;Rua Ildefonso Fontoura , 260 - Lauzane Paulista , São Paulo - SP, 02443-110;3,45;677256;R Ildefonso Fontoura;Rua Ildefonso Fontoura , 260 - Lauzane Paulista , São Paulo - SP, 02443-110;;Google;OVER_QUERY_LIMIT;;;;260
1327;71;;RUA ;NAO;ILHA GRANDE  (INICIO A 364)  ;IMIRIM;02467-090;;UBS CHORA MENINO;-;0;0;Rua Ilha Grande , 364 - Imirim , São Paulo - SP, 02467-090;4,28;15229;R Ilha Grande;Rua Ilha Grande , 364 - Imirim , São Paulo - SP, 02467-090;;Google;OVER_QUERY_LIMIT;;;;364
1328;84;;RUA ;NAO;ILHAS AFORTUNADAS  (INICIO A 99)   ;JARDIM LEONOR MENDES DE BARROS;02347-170;;UBS CJ DO IPESP;-;0;0;Rua Ilhas Afortunadas , 99 - Jardim Leonor Mendes De Barros , São Paulo - SP, 02347-170;3,58;636193;R Ilhas Afortunadas;Rua Ilhas Afortunadas , 99 - Jardim Leonor Mendes De Barros , São Paulo - SP, 02347-170;;Google;OVER_QUERY_LIMIT;;;;99
1329;51;;RUA ;NAO;ILICINIA (INICIO A 303)  ;HORTO FLORESTAL;02378-070;;UBS HORTO FLORESTAL;-;0;0;Rua Ilicinia , 303 - Horto Florestal , São Paulo - SP, 02378-070;8,15;18597;R Ilicinia;Rua Ilicinia , 303 - Horto Florestal , São Paulo - SP, 02378-070;;Google;OVER_QUERY_LIMIT;;;;303
1330;51;;RUA ;NAO;IMABU  (INICIO A 57)   ;VILA ROMERO;02413-003;;UBS LAUZANE PAULISTA;-;0;0;Rua Imabu , 57 - Vila Romero , São Paulo - SP, 02413-003;3,45;695475;R Imabu;Rua Imabu , 57 - Vila Romero , São Paulo - SP, 02413-003;;Google;OVER_QUERY_LIMIT;;;;57
1331;71;;RUA ;NAO;IMAC.  (INICIO A 363)  ;SANTA TERESINHA;02431-070;;UBS CHORA MENINO;-;0;0;Rua Imac. , 363 - Santa Teresinha , São Paulo - SP, 02431-070;4,28;112771;R Imac.;Rua Imac. , 363 - Santa Teresinha , São Paulo - SP, 02431-070;;Google;OVER_QUERY_LIMIT;;;;363
1332;84;;RUA ;NAO;IMBIRAS  (INICIO A 1130)   ;VILA NOVA MAZZEI;02316-000;;UBS CJ DO IPESP;-;0;0;Rua Imbiras , 1130 - Vila Nova Mazzei , São Paulo - SP, 02316-000;3,58;90662;R Imbiras;Rua Imbiras , 1130 - Vila Nova Mazzei , São Paulo - SP, 02316-000;;Google;OVER_QUERY_LIMIT;;;;1130
1333;51;;RUA ;NAO;IMO. JOAO CREFF  (INICIO A 226)  ;VILA AURORA;02411-040;;UBS DR DOMINGOS MAZZONETO DE CILO - VL AURORA;-;0;0;Rua Imo. Joao Creff , 226 - Vila Aurora , São Paulo - SP, 02411-040;1,62;704130;R Imo. Joao Creff;Rua Imo. Joao Creff , 226 - Vila Aurora , São Paulo - SP, 02411-040;;Google;OVER_QUERY_LIMIT;;;;226
1334;71;;RUA ;NAO;IMPZ.  (INICIO A 112)  ;VILA PAULICEIA;02302-120;;UBS JOAQUIM ANTONIO EIRADO;-;0;0;Rua Impz. , 112 - Vila Pauliceia , São Paulo - SP, 02302-120;8,83;90875;R Impz.;Rua Impz. , 112 - Vila Pauliceia , São Paulo - SP, 02302-120;;Google;OVER_QUERY_LIMIT;1;112;;112
1335;84;;RUA ;NAO;IMPZ.  (DE 113 A 351)  ;VILA PAULICEIA;02302-120;;UBS WAMBERTO DIAS DA COSTA;-;0;0;Rua Impz. , 351 - Vila Pauliceia , São Paulo - SP, 02302-120;2,93;90875;R Impz.;Rua Impz. , 351 - Vila Pauliceia , São Paulo - SP, 02302-120;;Google;OVER_QUERY_LIMIT;113;351;113;351
1336;51;;RUA ;NAO;INACIO DO REGO (INICIO A 36)   ;HORTO FLORESTAL;02377-190;;UBS HORTO FLORESTAL;-;0;0;Rua Inacio Do Rego , 36 - Horto Florestal , São Paulo - SP, 02377-190;8,15;658120;R Inacio do Rego;Rua Inacio Do Rego , 36 - Horto Florestal , São Paulo - SP, 02377-190;;Google;OVER_QUERY_LIMIT;;;;36
1337;51;;RUA ;NAO;INACIO MAMMANA (INICIO A 829)  ;VILA VITORIO MAZZEI;02409-060;;UBS DR DOMINGOS MAZZONETO DE CILO - VL AURORA;-;0;0;Rua Inacio Mammana , 829 - Vila Vitorio Mazzei , São Paulo - SP, 02409-060;1,62;90158;R Inacio Mammana;Rua Inacio Mammana , 829 - Vila Vitorio Mazzei , São Paulo - SP, 02409-060;;Google;OVER_QUERY_LIMIT;1;829;;829
1338;84;;RUA ;NAO;INACIO MAMMANA (DE 830 A 839)  ;VILA VITORIO MAZZEI;02409-060;;UBS CJ DO IPESP;-;0;0;Rua Inacio Mammana , 839 - Vila Vitorio Mazzei , São Paulo - SP, 02409-060;3,58;90158;R Inacio Mammana;Rua Inacio Mammana , 839 - Vila Vitorio Mazzei , São Paulo - SP, 02409-060;;Google;OVER_QUERY_LIMIT;830;839;830;839
1339;51;;RUA ;NAO;INACIO RAGA  (INICIO A 71)   ;PARQUE MANDAQUI;02422-290;;UBS LAUZANE PAULISTA;-;0;0;Rua Inacio Raga , 71 - Parque Mandaqui , São Paulo - SP, 02422-290;3,45;279978;R Inacio Raga;Rua Inacio Raga , 71 - Parque Mandaqui , São Paulo - SP, 02422-290;;Google;OVER_QUERY_LIMIT;;;;71
1340;84;;RUA ;NAO;INES FIDALGO (INICIO A 51)   ;VILA DOM PEDRO II;02246-090;;UBS VL NIVI;-;0;0;Rua Ines Fidalgo , 51 - Vila Dom Pedro Ii , São Paulo - SP, 02246-090;2,93;91723;R Ines Fidalgo;Rua Ines Fidalgo , 51 - Vila Dom Pedro Ii , São Paulo - SP, 02246-090;;Google;OVER_QUERY_LIMIT;;;;51
1341;51;;RUA ;NAO;INGA (INICIO A 191)  ;PARQUE MANDAQUI;02420-100;;UBS LAUZANE PAULISTA;-;0;0;Rua Inga , 191 - Parque Mandaqui , São Paulo - SP, 02420-100;3,45;91790;R Inga;Rua Inga , 191 - Parque Mandaqui , São Paulo - SP, 02420-100;;Google;OVER_QUERY_LIMIT;;;;191
1342;84;;RUA ;NAO;INGLESA  (INICIO A 362)  ;PARADA INGLESA;02245-020;;UBS WAMBERTO DIAS DA COSTA;-;0;0;Rua Inglesa , 362 - Parada Inglesa , São Paulo - SP, 02245-020;2,93;91901;R Inglesa;Rua Inglesa , 362 - Parada Inglesa , São Paulo - SP, 02245-020;;Google;OVER_QUERY_LIMIT;;;;362
1343;71;;RUA ;NAO;IPEUVA (INICIO A 53)   ;JARDIM SAO PAULO;02040-035;;UBS JOAQUIM ANTONIO EIRADO;-;0;0;Rua Ipeuva , 53 - Jardim Sao Paulo , São Paulo - SP, 02040-035;8,83;657697;R Ipeuva;Rua Ipeuva , 53 - Jardim Sao Paulo , São Paulo - SP, 02040-035;;Google;OVER_QUERY_LIMIT;;;;53
1344;84;;RUA ;NAO;IRIQUITA (INICIO A 151)  ;PARQUE VITORIA;02268-020;;UBS VL NIVI;-;0;0;Rua Iriquita , 151 - Parque Vitoria , São Paulo - SP, 02268-020;2,93;93440;R Iriquita;Rua Iriquita , 151 - Parque Vitoria , São Paulo - SP, 02268-020;;Google;OVER_QUERY_LIMIT;;;;151
1345;84;;RUA ;NAO;IRIRITIBA  (INICIO A 137)  ;VILA CONSTANCIA;02271-130;;UBS VL NIVI;-;0;0;Rua Iriritiba , 137 - Vila Constancia , São Paulo - SP, 02271-130;2,93;93467;R Iriritiba;Rua Iriritiba , 137 - Vila Constancia , São Paulo - SP, 02271-130;;Google;OVER_QUERY_LIMIT;;;;137
1346;51;;RUA ;NAO;IRIS LEONOR  (INICIO A 381)  ;PARQUE MANDAQUI;02420-090;;UBS LAUZANE PAULISTA;-;0;0;Rua Iris Leonor , 381 - Parque Mandaqui , São Paulo - SP, 02420-090;3,45;93351;R Iris Leonor;Rua Iris Leonor , 381 - Parque Mandaqui , São Paulo - SP, 02420-090;;Google;OVER_QUERY_LIMIT;;;;381
1347;71;;RUA ;NAO;IRMOS FORNER (INICIO A 108)  ;;00000-000;;UBS CHORA MENINO;-;0;0;Rua Irmos Forner , 108 - São Paulo - SP;4,28;12793;R Irmos Forner;Rua Irmos Forner , 108 - São Paulo - SP;;Google;OVER_QUERY_LIMIT;;;;108
1349;71;;RUA ;NAO;ISABEL DO COUTO  (INICIO A 78)   ;CHORA MENINO;02462-020;;UBS CHORA MENINO;-;0;0;Rua Isabel Do Couto , 78 - Chora Menino , São Paulo - SP, 02462-020;4,28;93831;R Isabel do Couto;Rua Isabel Do Couto , 78 - Chora Menino , São Paulo - SP, 02462-020;;Google;OVER_QUERY_LIMIT;;;;78
1350;51;;RUA ;NAO;ISABEL MARIA GARCIA PARRA  (INICIO A 437)  ;LAUZANE PAULISTA;02442-210;;UBS LAUZANE PAULISTA;-;0;0;Rua Isabel Maria Garcia Parra , 437 - Lauzane Paulista , São Paulo - SP, 02442-210;3,45;279790;R Isabel Maria Garcia Parra;Rua Isabel Maria Garcia Parra , 437 - Lauzane Paulista , São Paulo - SP, 02442-210;;Google;OVER_QUERY_LIMIT;;;;437
1351;84;;RUA ;NAO;ISAURA (INICIO A 98)   ;PARADA INGLESA;02247-090;;UBS VL NIVI;-;0;0;Rua Isaura , 98 - Parada Inglesa , São Paulo - SP, 02247-090;2,93;97012;R Isaura;Rua Isaura , 98 - Parada Inglesa , São Paulo - SP, 02247-090;;Google;OVER_QUERY_LIMIT;1;98;;98
1352;84;;RUA ;NAO;ISAURA (DE 99 A 159)   ;PARADA INGLESA;02247-090;;UBS WAMBERTO DIAS DA COSTA;-;0;0;Rua Isaura , 159 - Parada Inglesa , São Paulo - SP, 02247-090;2,93;97012;R Isaura;Rua Isaura , 159 - Parada Inglesa , São Paulo - SP, 02247-090;;Google;OVER_QUERY_LIMIT;99;159;99;159
1353;71;;RUA ;NAO;ISIDORO DE LAET  (INICIO A 267)  ;MANDAQUI;02408-030;;UBS CHORA MENINO;-;0;0;Rua Isidoro De Laet , 267 - Mandaqui , São Paulo - SP, 02408-030;4,28;93971;R Isidoro de Laet;Rua Isidoro De Laet , 267 - Mandaqui , São Paulo - SP, 02408-030;;Google;OVER_QUERY_LIMIT;;;;267
1354;84;;RUA ;NAO;ISMAEL CARVALHO RIBEIRO  (INICIO A 70)   ;JARDIM LEONOR MENDES DE BARROS;02346-050;;UBS CJ DO IPESP;-;0;0;Rua Ismael Carvalho Ribeiro , 70 - Jardim Leonor Mendes De Barros , São Paulo - SP, 02346-050;3,58;628328;R Ismael Carvalho Ribeiro;Rua Ismael Carvalho Ribeiro , 70 - Jardim Leonor Mendes De Barros , São Paulo - SP, 02346-050;;Google;OVER_QUERY_LIMIT;;;;70
1355;71;;RUA ;NAO;ISMAEL NERI  (INICIO A 387)  ;AGUA FRIA;02335-000;;UBS JOAQUIM ANTONIO EIRADO;-;0;0;Rua Ismael Neri , 387 - Agua Fria , São Paulo - SP, 02335-000;8,83;94072;R Ismael Neri;Rua Ismael Neri , 387 - Agua Fria , São Paulo - SP, 02335-000;;Google;OVER_QUERY_LIMIT;1;387;;387
1356;71;;RUA ;NAO;ISMAEL NERI  (DE 388 A 772)  ;AGUA FRIA;02335-001;;UBS JOAQUIM ANTONIO EIRADO;-;0;0;Rua Ismael Neri , 772 - Agua Fria , São Paulo - SP, 02335-001;8,83;94072;R Ismael Neri;Rua Ismael Neri , 772 - Agua Fria , São Paulo - SP, 02335-001;;Google;OVER_QUERY_LIMIT;388;772;388;772
1357;51;;RUA ;NAO;ISOLINA  (INICIO A 303)  ;JARDIM SONIA;02423-000;;UBS HORTO FLORESTAL;-;0;0;Rua Isolina , 303 - Jardim Sonia , São Paulo - SP, 02423-000;8,15;94129;R Isolina;Rua Isolina , 303 - Jardim Sonia , São Paulo - SP, 02423-000;;Google;OVER_QUERY_LIMIT;;;;303
1358;51;;RUA ;NAO;ITABIRA  (INICIO A 46)   ;VILA SANTOS;02636-000;;UBS HORTO FLORESTAL;-;0;0;Rua Itabira , 46 - Vila Santos , São Paulo - SP, 02636-000;8,15;413232;R Itabira;Rua Itabira , 46 - Vila Santos , São Paulo - SP, 02636-000;;Google;OVER_QUERY_LIMIT;;;;46
1359;51;;RUA ;NAO;ITABIRA  (INICIO A 1023)   ;VILA SANTOS;02636-000;;UBS HORTO FLORESTAL;-;0;0;Rua Itabira , 1023 - Vila Santos , São Paulo - SP, 02636-000;8,15;209252;R Itabira;Rua Itabira , 1023 - Vila Santos , São Paulo - SP, 02636-000;;Google;OVER_QUERY_LIMIT;;;;1023
1360;84;;RUA ;NAO;ITAGUA (INICIO A 130)  ;JARDIM FRANCA;02337-070;;UBS CJ DO IPESP;-;0;0;Rua Itagua , 130 - Jardim Franca , São Paulo - SP, 02337-070;3,58;94439;R Itagua;Rua Itagua , 130 - Jardim Franca , São Paulo - SP, 02337-070;;Google;OVER_QUERY_LIMIT;;;;130
1361;71;;RUA ;NAO;ITAGUACABA (INICIO A 382)  ;VILA ROMERO;02468-000;;UBS CHORA MENINO;-;0;0;Rua Itaguacaba , 382 - Vila Romero , São Paulo - SP, 02468-000;4,28;94455;R Itaguacaba;Rua Itaguacaba , 382 - Vila Romero , São Paulo - SP, 02468-000;;Google;OVER_QUERY_LIMIT;;;;382
1362;71;;RUA ;NAO;ITAICI (INICIO A 463)  ;SANTA TERESINHA;02460-030;;UBS CHORA MENINO;-;0;0;Rua Itaici , 463 - Santa Teresinha , São Paulo - SP, 02460-030;4,28;94528;R Itaici;Rua Itaici , 463 - Santa Teresinha , São Paulo - SP, 02460-030;;Google;OVER_QUERY_LIMIT;;;;463
1363;84;;RUA ;NAO;ITAJURU  (INICIO A 304)  ;VILA DOM PEDRO II;02246-030;;UBS VL NIVI;-;0;0;Rua Itajuru , 304 - Vila Dom Pedro Ii , São Paulo - SP, 02246-030;2,93;94781;R Itajuru;Rua Itajuru , 304 - Vila Dom Pedro Ii , São Paulo - SP, 02246-030;;Google;OVER_QUERY_LIMIT;;;;304
1364;71;;RUA ;NAO;ITAMARATI  (INICIO A 192)  ;SANTA TERESINHA;02460-010;;UBS CHORA MENINO;-;0;0;Rua Itamarati , 192 - Santa Teresinha , São Paulo - SP, 02460-010;4,28;95036;R Itamarati;Rua Itamarati , 192 - Santa Teresinha , São Paulo - SP, 02460-010;;Google;OVER_QUERY_LIMIT;;;;192
1365;51;;RUA ;NAO;ITAMBU (INICIO A 171)  ;VILA SANTOS;02636-040;;UBS HORTO FLORESTAL;-;0;0;Rua Itambu , 171 - Vila Santos , São Paulo - SP, 02636-040;8,15;95079;R Itambu;Rua Itambu , 171 - Vila Santos , São Paulo - SP, 02636-040;;Google;OVER_QUERY_LIMIT;;;;171
1366;84;;RUA ;NAO;ITANHANGA  (INICIO A 315)  ;TUCURUVI;02342-110;;UBS CJ DO IPESP;-;0;0;Rua Itanhanga , 315 - Tucuruvi , São Paulo - SP, 02342-110;3,58;95176;R Itanhanga;Rua Itanhanga , 315 - Tucuruvi , São Paulo - SP, 02342-110;;Google;OVER_QUERY_LIMIT;;;;315
1367;51;;RUA ;NAO;ITAPE  (INICIO A 62)   ;VILA SANTOS;02636-070;;UBS HORTO FLORESTAL;-;0;0;Rua Itape , 62 - Vila Santos , São Paulo - SP, 02636-070;8,15;95257;R Itape;Rua Itape , 62 - Vila Santos , São Paulo - SP, 02636-070;;Google;OVER_QUERY_LIMIT;;;;62
1368;51;;RUA ;NAO;ITAPETARA D'OESTE  (INICIO A 267)  ;TREMEMBE;02378-020;;UBS HORTO FLORESTAL;-;0;0;Rua Itapetara D'oeste , 267 - Tremembe , São Paulo - SP, 02378-020;8,15;396257;R Itapetara d'Oeste;Rua Itapetara D'oeste , 267 - Tremembe , São Paulo - SP, 02378-020;;Google;OVER_QUERY_LIMIT;;;;267
1369;51;;RUA ;NAO;ITAPEUI  (INICIO A 69)   ;TREMEMBE;02378-040;;UBS HORTO FLORESTAL;-;0;0;Rua Itapeui , 69 - Tremembe , São Paulo - SP, 02378-040;8,15;396265;R Itapeui;Rua Itapeui , 69 - Tremembe , São Paulo - SP, 02378-040;;Google;OVER_QUERY_LIMIT;;;;69
1370;51;;RUA ;NAO;IVOLANDIA  (INICIO A 537)  ;JARDIM SONIA;02423-070;;UBS HORTO FLORESTAL;-;0;0;Rua Ivolandia , 537 - Jardim Sonia , São Paulo - SP, 02423-070;8,15;96830;R Ivolandia;Rua Ivolandia , 537 - Jardim Sonia , São Paulo - SP, 02423-070;;Google;OVER_QUERY_LIMIT;;;;537
1371;84;;RUA ;NAO;IWAJIRO TAKAHASHI  (INICIO A 386)  ;VILA MAZZEI;02315-000;;UBS CJ DO IPESP;-;0;0;Rua Iwajiro Takahashi , 386 - Vila Mazzei , São Paulo - SP, 02315-000;3,58;46523;R Iwajiro Takahashi;Rua Iwajiro Takahashi , 386 - Vila Mazzei , São Paulo - SP, 02315-000;;Google;OVER_QUERY_LIMIT;;;;386
1372;84;;RUA ;NAO;JABOTICATUBAS  (INICIO A 299)  ;JARDIM FRANCA;02339-050;;UBS CJ DO IPESP;-;0;0;Rua Jaboticatubas , 299 - Jardim Franca , São Paulo - SP, 02339-050;3,58;201405;R Jaboticatubas;Rua Jaboticatubas , 299 - Jardim Franca , São Paulo - SP, 02339-050;;Google;OVER_QUERY_LIMIT;;;;299
1374;51;;RUA ;NAO;JACARAPINIMA (INICIO A 415)  ;PARQUE MANDAQUI;02415-010;;UBS LAUZANE PAULISTA;-;0;0;Rua Jacarapinima , 415 - Parque Mandaqui , São Paulo - SP, 02415-010;3,45;97519;R Jacarapinima;Rua Jacarapinima , 415 - Parque Mandaqui , São Paulo - SP, 02415-010;;Google;OVER_QUERY_LIMIT;;;;415
1375;71;;RUA ;NAO;JACOB DALDAO (INICIO A 130)  ;SANTANA;02019-055;;UBS CHORA MENINO;-;0;0;Rua Jacob Daldao , 130 - Santana , São Paulo - SP, 02019-055;4,28;97926;R Jacob Daldao;Rua Jacob Daldao , 130 - Santana , São Paulo - SP, 02019-055;;Google;OVER_QUERY_LIMIT;;;;130
1376;51;;RUA ;NAO;JACOB HASSESSIAN (INICIO A 276)  ;VILA GUACA;02434-050;;UBS LAUZANE PAULISTA;-;0;0;Rua Jacob Hassessian , 276 - Vila Guaca , São Paulo - SP, 02434-050;3,45;628352;R Jacob Hassessian;Rua Jacob Hassessian , 276 - Vila Guaca , São Paulo - SP, 02434-050;;Google;OVER_QUERY_LIMIT;;;;276
1377;51;;RUA ;NAO;JAIME ADOUR DA CAMARA  (INICIO A 147)  ;PARQUE MANDAQUI;02422-100;;UBS HORTO FLORESTAL;-;0;0;Rua Jaime Adour Da Camara , 147 - Parque Mandaqui , São Paulo - SP, 02422-100;8,15;212806;R Jaime Adour da Camara;Rua Jaime Adour Da Camara , 147 - Parque Mandaqui , São Paulo - SP, 02422-100;;Google;OVER_QUERY_LIMIT;;;;147
1378;84;;RUA ;NAO;JAIME PINTO FERREIRA (INICIO A 103)  ;VILA MAZZEI;02308-150;;UBS WAMBERTO DIAS DA COSTA;-;0;0;Rua Jaime Pinto Ferreira , 103 - Vila Mazzei , São Paulo - SP, 02308-150;2,93;277231;R Jaime Pinto Ferreira;Rua Jaime Pinto Ferreira , 103 - Vila Mazzei , São Paulo - SP, 02308-150;;Google;OVER_QUERY_LIMIT;;;;103
1379;51;;RUA ;NAO;JAIR GRANATO (INICIO A 51)   ;AGUA FRIA;02410-014;;UBS DR DOMINGOS MAZZONETO DE CILO - VL AURORA;-;0;0;Rua Jair Granato , 51 - Agua Fria , São Paulo - SP, 02410-014;1,62;388521;R Jair Granato;Rua Jair Granato , 51 - Agua Fria , São Paulo - SP, 02410-014;;Google;OVER_QUERY_LIMIT;;;;51
1380;71;;RUA ;NAO;JAIR MORAES  (INICIO A 167)  ;SANTANA;02033-060;;UBS JOAQUIM ANTONIO EIRADO;-;0;0;Rua Jair Moraes , 167 - Santana , São Paulo - SP, 02033-060;8,83;98728;R Jair Moraes;Rua Jair Moraes , 167 - Santana , São Paulo - SP, 02033-060;;Google;OVER_QUERY_LIMIT;1;167;;167
1381;71;;RUA ;NAO;JAMIL JOAO ZARIF (INICIO A 75)   ;SANTANA;02405-005;;UBS CHORA MENINO;-;0;0;Rua Jamil Joao Zarif , 75 - Santana , São Paulo - SP, 02405-005;4,28;717002;R Jamil Joao Zarif;Rua Jamil Joao Zarif , 75 - Santana , São Paulo - SP, 02405-005;;Google;OVER_QUERY_LIMIT;;;;75
1382;84;;RUA ;NAO;JAMUNDA  (INICIO A 244)  ;VILA MAZZEI;02310-100;;UBS WAMBERTO DIAS DA COSTA;-;0;0;Rua Jamunda , 244 - Vila Mazzei , São Paulo - SP, 02310-100;2,93;98930;R Jamunda;Rua Jamunda , 244 - Vila Mazzei , São Paulo - SP, 02310-100;;Google;OVER_QUERY_LIMIT;;;;244
1383;84;;RUA ;NAO;JAPIRA (INICIO A 319)  ;JARDIM FRANCA;02337-060;;UBS CJ DO IPESP;-;0;0;Rua Japira , 319 - Jardim Franca , São Paulo - SP, 02337-060;3,58;99376;R Japira;Rua Japira , 319 - Jardim Franca , São Paulo - SP, 02337-060;;Google;OVER_QUERY_LIMIT;;;;319
1384;51;;RUA ;NAO;JAPIUBA  (INICIO A 202)  ;TREMEMBE;02372-070;;UBS HORTO FLORESTAL;-;0;0;Rua Japiuba , 202 - Tremembe , São Paulo - SP, 02372-070;8,15;108715;R Japiuba;Rua Japiuba , 202 - Tremembe , São Paulo - SP, 02372-070;;Google;OVER_QUERY_LIMIT;;;;202
1385;84;;RUA ;NAO;JAPOATA  (INICIO A 146)  ;JARDIM FRANCA;02337-100;;UBS CJ DO IPESP;-;0;0;Rua Japoata , 146 - Jardim Franca , São Paulo - SP, 02337-100;3,58;669334;R Japoata;Rua Japoata , 146 - Jardim Franca , São Paulo - SP, 02337-100;;Google;OVER_QUERY_LIMIT;;;;146
1386;51;;RUA ;NAO;JAQUAQUARA (INICIO A 33)   ;TREMEMBE;02378-060;;UBS HORTO FLORESTAL;-;0;0;Rua Jaquaquara , 33 - Tremembe , São Paulo - SP, 02378-060;8,15;396290;R Jaquaquara;Rua Jaquaquara , 33 - Tremembe , São Paulo - SP, 02378-060;;Google;OVER_QUERY_LIMIT;;;;33
1387;51;;RUA ;NAO;JARDIM DE OLINDA (INICIO A 161)  ;TREMEMBE;02378-050;;UBS HORTO FLORESTAL;-;0;0;Rua Jardim De Olinda , 161 - Tremembe , São Paulo - SP, 02378-050;8,15;396303;R Jardim de Olinda;Rua Jardim De Olinda , 161 - Tremembe , São Paulo - SP, 02378-050;;Google;OVER_QUERY_LIMIT;;;;161
1388;71;;RUA ;NAO;JARDIM HOLLYWOOD (INICIO A 79)   ;SANTANA;02016-004;;UBS JOAQUIM ANTONIO EIRADO;-;0;0;Rua Jardim Hollywood , 79 - Santana , São Paulo - SP, 02016-004;8,83;271772;R Jardim Hollywood;Rua Jardim Hollywood , 79 - Santana , São Paulo - SP, 02016-004;;Google;OVER_QUERY_LIMIT;;;;79
1389;71;;RUA ;NAO;JARDIMIRIM (INICIO A 274)  ;SANTA TERESINHA;02431-020;;UBS CHORA MENINO;-;0;0;Rua Jardimirim , 274 - Santa Teresinha , São Paulo - SP, 02431-020;4,28;602221;R Jardimirim;Rua Jardimirim , 274 - Santa Teresinha , São Paulo - SP, 02431-020;;Google;OVER_QUERY_LIMIT;;;;274
1390;71;;RUA ;NAO;JARDINESIA (INICIO A 126)  ;VILA MARIZA MAZZEI;02432-050;;UBS CHORA MENINO;-;0;0;Rua Jardinesia , 126 - Vila Mariza Mazzei , São Paulo - SP, 02432-050;4,28;99821;R Jardinesia;Rua Jardinesia , 126 - Vila Mariza Mazzei , São Paulo - SP, 02432-050;;Google;OVER_QUERY_LIMIT;;;;126
1391;84;;RUA ;NAO;JARI (INICIO A 92)   ;VILA MAZZEI;02310-130;;UBS WAMBERTO DIAS DA COSTA;-;0;0;Rua Jari , 92 - Vila Mazzei , São Paulo - SP, 02310-130;2,93;99872;R Jari;Rua Jari , 92 - Vila Mazzei , São Paulo - SP, 02310-130;;Google;OVER_QUERY_LIMIT;;;;92
1392;51;;RUA ;NAO;JATEI  (INICIO A 179)  ;TREMEMBE;02376-070;;UBS HORTO FLORESTAL;-;0;0;Rua Jatei , 179 - Tremembe , São Paulo - SP, 02376-070;8,15;104558;R Jatei;Rua Jatei , 179 - Tremembe , São Paulo - SP, 02376-070;;Google;OVER_QUERY_LIMIT;;;;179
1393;71;;RUA ;NAO;JAUARI (INICIO A 111)  ;CHORA MENINO;02462-050;;UBS CHORA MENINO;-;0;0;Rua Jauari , 111 - Chora Menino , São Paulo - SP, 02462-050;4,28;681725;R Jauari;Rua Jauari , 111 - Chora Menino , São Paulo - SP, 02462-050;;Google;OVER_QUERY_LIMIT;;;;111
1394;71;;RUA ;NAO;JAUNDA (INICIO A 63)   ;VILA ROMERO;02468-010;;UBS CHORA MENINO;-;0;0;Rua Jaunda , 63 - Vila Romero , São Paulo - SP, 02468-010;4,28;643700;R Jaunda;Rua Jaunda , 63 - Vila Romero , São Paulo - SP, 02468-010;;Google;OVER_QUERY_LIMIT;;;;63
